MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
14.0073,37,1.3383,4.9424,1289,1.0285,37.7007,-114.3163,632809
7.165,46,4.6054,3.9606,3976,2.0839,33.4903,-116.338,346269
2.1834,7,9.0539,4.1469,1928,4.0351,32.259,-114.3413,172203
2.0318,38,7.7961,4.0123,4567,2.8797,38.6507,-123.6707,144691
9.2483,24,5.1099,2.8185,1087,1.6735,38.2141,-121.7492,470544
6.8041,8,7.9593,2.4546,3563,3.2866,39.0019,-114.8468,383330
1.8868,34,2.8737,1.6467,3829,3.0603,34.2304,-122.4118,66197
9.3739,26,6.3982,2.5969,674,2.8165,35.3772,-117.2743,492448
1.6526,28,5.797,0.5923,3894,2.367,37.7041,-114.7541,96065
12.1295,28,6.1619,0.937,1978,1.2101,32.5769,-123.8804,632644
5.6368,46,7.4962,1.7927,1153,3.4165,34.065,-118.6484,271463
2.0435,7,9.5482,2.0013,4537,3.069,40.808,-117.9224,167409
9.4428,3,3.3761,3.6838,2202,3.3414,33.5419,-116.253,479288
6.8687,22,7.8225,1.2722,297,1.0098,33.6419,-116.2474,386604
14.6463,38,6.8063,4.081,2344,1.3307,39.211,-118.4986,677185
8.8467,46,7.2563,4.1036,4161,1.6708,40.8348,-115.1407,417302
5.2157,44,4.8603,3.1417,298,2.7938,41.7096,-121.3613,278737
11.0774,18,9.5012,2.7117,969,4.2316,40.3631,-119.8721,591772
5.1651,12,5.3169,2.6033,272,1.9834,39.1235,-117.3648,271965
13.7073,31,2.0943,2.3924,3675,4.2334,40.8624,-115.9448,649980
6.5587,39,7.1262,0.8986,803,1.941,37.012,-120.6296,313993
8.9232,5,2.1598,3.4495,558,3.9962,34.9138,-120.5457,429184
2.1827,44,3.9041,3.0978,2060,4.4969,39.2017,-119.3492,73602
7.2526,41,3.0521,0.571,1524,4.2659,36.0676,-121.1201,367566
12.7369,29,5.8504,1.4121,878,3.9535,35.7628,-120.6358,650520
12.3763,43,4.1275,2.4635,3007,1.1538,36.2579,-117.7114,613045
4.5283,36,2.4387,4.5559,3053,2.3206,38.2508,-121.8053,187699
4.5521,14,8.1173,4.9563,891,1.7861,41.023,-118.8496,233585
12.5336,44,5.2164,3.881,2971,2.8984,41.5202,-114.3601,543252
14.0604,18,5.09,3.872,2429,2.4172,38.543,-114.8529,749318
2.7874,7,8.9773,2.3687,763,3.4712,32.3597,-120.1189,212867
7.5758,23,5.8494,3.0693,2986,3.263,36.0745,-121.3714,370903
6.0556,33,7.3891,1.5477,1871,2.7234,33.2983,-114.0893,357178
13.2543,45,3.9526,3.8217,391,4.0696,37.5822,-121.8291,639769
2.6276,16,6.0516,0.769,3188,1.0592,35.9548,-115.8089,152804
4.3502,37,7.5377,2.3776,4915,4.463,39.3754,-114.4436,281391
11.6583,51,3.6682,4.2411,1909,1.0118,38.0113,-114.0107,548829
2.1925,25,7.1968,4.9094,4803,2.8081,33.8287,-119.6656,147851
8.1492,9,6.1189,3.6345,421,4.5254,33.5353,-119.7615,474177
7.4684,28,4.9077,1.3877,1748,2.672,33.0013,-117.2823,370993
6.0144,9,7.4167,3.0698,4691,4.0227,39.4258,-120.0275,318693
6.8267,12,3.8521,3.0223,1521,2.6117,35.3216,-121.6461,371010
8.6542,18,7.4305,4.8459,1298,4.4037,36.4032,-120.9568,477393
3.6785,27,5.96,4.2808,2797,4.9969,36.2786,-123.152,194361
9.2219,26,3.2104,0.7206,922,4.5932,38.5898,-121.6679,480474
12.3733,26,7.0145,1.4904,319,1.223,32.461,-122.1501,635492
11.7622,10,8.9629,4.2887,2785,1.593,35.5488,-119.3776,609260
3.5776,17,3.7901,4.8761,857,3.1674,32.9684,-114.2123,152817
3.5149,51,8.311,1.826,1675,4.8464,32.485,-117.2136,225909
5.1204,32,4.0252,3.6083,290,2.6253,32.8169,-122.1042,303357
6.3745,24,8.3901,1.8851,2783,2.1082,36.2133,-114.9187,343507
7.0142,43,1.4604,0.6849,1442,4.8599,38.9403,-122.4292,338304
10.6759,48,1.0649,4.2327,786,3.8351,36.6302,-118.7411,481145
2.2652,8,2.0194,3.8248,832,4.0817,34.4466,-117.6125,121890
1.9681,30,8.8655,0.7399,272,1.443,38.5121,-120.3815,123615
6.7908,26,5.8035,1.1546,2380,2.0502,34.0208,-116.0274,353919
10.9117,24,6.3469,4.9979,3820,3.0145,35.7861,-122.6553,521632
4.1114,27,8.5798,3.4284,850,3.9458,41.5195,-118.7367,235340
10.1603,15,1.4558,4.1019,750,2.3891,40.2936,-120.617,493792
5.0077,28,4.484,2.2488,184,1.8171,41.1354,-123.8919,294563
13.4622,11,6.7878,2.8321,3120,2.7486,33.5821,-119.3056,687795
13.5918,39,4.6421,3.2895,4219,2.6972,38.2077,-120.0013,669801
5.5134,2,1.2892,4.1271,4984,4.4919,35.0994,-122.1997,312260
4.6049,51,6.8585,2.0251,4455,4.7351,40.1644,-120.1999,227432
7.0526,9,4.5226,3.5252,3908,1.6753,36.5451,-122.3218,302489
4.7472,50,1.1729,3.9905,4807,2.118,39.3643,-119.5897,130266
10.5772,45,2.5347,4.1231,3115,4.1441,35.1173,-119.7702,492248
12.6519,23,2.9582,2.7466,4440,1.9802,32.686,-117.8609,606118
10.5867,33,5.5955,2.6301,2538,2.0586,39.5219,-121.2406,513440
12.6287,19,2.6774,0.9704,484,3.7066,38.021,-122.017,691266
6.8594,13,4.2519,2.7398,552,3.0433,40.666,-116.8544,362622
3.6103,14,7.756,3.6587,1200,3.8144,33.1562,-116.141,227887
11.4623,32,8.2695,4.6426,3619,1.2903,41.6964,-123.4868,590823
6.3664,49,8.1587,1.0634,4703,3.0168,41.1301,-118.7751,313741
10.5622,22,7.2557,4.86,596,3.6914,38.5253,-119.1998,556999
5.1537,20,5.8763,1.5533,1634,2.8976,37.2552,-119.6195,260273
2.5966,33,5.9557,1.2914,353,1.5113,35.9914,-123.7722,140761
14.8999,5,9.5805,1.0153,3513,1.5355,32.9443,-118.5738,798364
3.6087,20,8.9008,4.9556,981,3.352,41.2878,-117.6151,178792
14.8437,14,6.8481,3.0246,528,1.5762,33.9513,-115.7918,761885
14.6933,27,5.2165,1.7177,2250,2.2151,35.5708,-116.2347,735538
12.2165,26,7.5616,1.9289,2035,2.7647,33.8575,-121.8425,621567
10.4022,32,1.5644,4.7762,4636,3.3733,34.6123,-114.6766,472033
9.3004,30,9.5015,4.5499,959,2.0612,35.9254,-123.1935,452747
13.1924,27,5.9282,2.0749,538,2.621,38.968,-118.4935,605987
5.4074,26,5.5251,0.7861,3955,2.4713,40.1112,-121.7738,217941
7.8137,18,3.6175,4.2509,2419,1.3883,32.5826,-117.1802,371770
9.8618,45,1.0305,4.6149,2441,4.215,40.1532,-115.8665,448751
7.0511,23,1.5512,4.2689,2489,3.9695,39.9311,-115.8636,329068
7.2711,44,3.3671,4.6084,1795,4.1365,33.3491,-121.3289,355958
5.9588,47,5.8739,3.0916,4044,1.5893,34.7442,-119.9146,287203
9.1171,24,1.7522,4.2785,1594,3.0702,32.8413,-120.3838,417017
12.9828,4,9.7485,4.7476,2170,2.321,36.8436,-123.0884,682442
4.2206,41,4.6986,4.5046,2748,2.394,41.6872,-116.0063,214738
14.1148,3,3.8469,3.1423,1085,1.2632,40.7652,-120.5336,772617
10.8027,43,5.7268,3.8594,1159,4.7833,40.7402,-119.8028,538535
12.6142,30,1.5849,3.7459,533,4.7588,33.2725,-117.2024,620903
9.0086,47,8.6541,4.1133,2757,2.6333,41.0129,-117.7287,419659
12.0235,16,5.1425,1.5298,1740,4.4177,32.2014,-115.6333,586565
1.7187,7,2.605,0.5098,999,2.3204,39.6235,-119.5955,136367
12.5481,39,2.4556,2.7945,3975,3.2377,34.9953,-115.1115,553871
2.0419,22,4.2486,3.945,2594,3.9784,37.0178,-114.1161,116912
13.5138,41,6.1603,1.0631,1847,3.0923,39.3379,-120.4732,731029
14.8915,31,4.7522,2.8975,4274,1.6552,38.4724,-122.3623,771237
5.4699,49,6.3712,1.9148,4255,2.5161,35.3495,-122.3227,257947
4.3393,13,7.3493,4.2721,2801,4.038,40.1753,-120.1313,233447
11.8324,41,7.7364,0.9511,2530,4.1235,38.5212,-119.866,619460
4.9159,41,4.6086,4.3155,2719,2.3517,40.4372,-114.3779,189955
13.1851,29,7.453,3.2485,2596,3.1619,35.6636,-115.4363,672103
2.8884,28,2.2735,4.6375,1700,1.8285,33.1739,-114.2549,135327
3.2004,44,5.6179,4.7103,4098,2.0043,35.7193,-118.2372,186770
14.7185,19,1.6526,4.1399,3273,1.5792,36.9451,-123.633,732673
10.5968,23,3.197,2.8855,3577,2.7517,33.4399,-120.629,545066
12.933,47,6.2487,1.1415,1248,3.8795,37.6167,-115.3952,688710
5.8784,50,7.6638,1.5144,3109,4.5167,38.6136,-118.6263,248401
10.6325,8,1.8578,2.3799,2151,3.1788,32.0258,-117.797,532033
9.5223,25,2.8636,3.7806,3541,3.6081,37.5498,-117.8313,417424
9.6425,38,9.9271,2.9518,316,2.0673,33.2794,-114.2624,484307
10.7142,38,4.0389,2.4724,571,1.8083,33.4259,-118.6564,515236
9.2673,35,3.5564,2.6489,3627,2.5828,35.7686,-116.9986,479208
7.2923,26,1.7673,3.8367,2064,3.2356,32.9285,-123.0278,327527
5.225,3,7.2536,0.6546,2496,1.1342,37.721,-119.535,296510
11.8758,2,5.5743,2.4918,2408,1.3684,39.3716,-115.0912,617763
4.5547,5,2.418,3.0772,4533,3.5231,35.2643,-116.7965,223914
10.8468,20,6.6961,3.1492,4658,1.7972,41.3503,-119.2811,514565
4.65,12,5.7318,3.2841,1886,2.8134,39.1081,-116.6494,281683
9.942,38,6.0845,0.7405,869,4.7461,41.89,-122.7495,511400
11.5856,16,9.9537,3.0108,4034,4.4504,38.0678,-115.9518,609362
4.4526,37,1.2575,2.9775,4092,1.2548,36.6083,-115.9466,195679
2.3092,38,9.2347,4.3468,3424,1.2348,39.6399,-116.1973,97525
3.2681,36,8.577,3.9203,541,1.581,35.9462,-118.519,193699
9.681,46,4.7381,0.6405,3449,1.4656,32.0079,-123.6336,470126
12.9675,29,8.9285,3.0016,1138,2.0153,34.1304,-115.8963,638931
2.1075,35,6.8371,3.6092,3729,2.4883,34.0582,-123.4903,117773
11.411,49,9.0042,3.1106,3643,1.3318,36.891,-114.358,533993
6.1078,37,6.3526,3.5437,482,2.8421,39.1163,-117.5699,301674
7.9601,21,2.9453,1.025,1373,3.1193,37.5687,-123.8393,364398
14.0396,21,6.186,1.2616,1163,3.6464,33.0317,-122.9354,751081
5.9816,28,2.6116,3.1223,337,2.6254,34.6052,-117.6786,258717
7.782,6,2.2675,4.1031,937,2.1836,33.3661,-114.0221,381102
1.6847,20,6.8866,0.617,4117,3.5727,32.7953,-123.1041,139801
2.6016,36,9.5273,2.4631,4241,4.6448,33.567,-123.3221,129524
4.991,13,6.2965,4.9642,171,2.586,37.1982,-117.2335,241342
1.876,40,8.1621,3.9459,4999,2.1737,39.5575,-117.7889,61145
10.0236,11,2.5153,2.5258,2459,3.8709,35.9698,-115.3146,474162
7.2564,24,6.8879,0.9412,3823,4.5091,34.0079,-115.3752,423336
8.9,19,7.5968,2.1163,1064,4.8392,36.3031,-117.683,488369
3.8577,23,1.3745,1.1949,688,1.8806,35.2994,-121.0011,167421
5.4951,31,1.8745,4.6435,3446,2.2111,32.4467,-117.0897,202754
10.4616,37,8.0342,3.5854,4207,4.6234,41.2253,-122.1573,522654
14.5316,37,4.9596,4.3506,4483,2.08,32.1062,-122.9761,690656
2.1806,3,4.6502,4.5386,4745,2.3824,32.4121,-117.0569,92243
13.5202,34,9.2833,3.231,4640,3.5578,35.0042,-119.7569,707519
9.2879,29,9.9277,0.5297,4157,3.2725,39.7679,-116.4724,490465
9.1129,3,7.8795,3.0023,2657,4.5114,36.8887,-123.218,470290
8.2538,15,8.1333,4.1112,947,3.4474,37.1126,-114.083,415322
2.4368,7,2.8749,1.9152,2504,2.9555,38.1708,-118.8557,117712
2.7133,3,2.73,4.6749,4019,1.2958,32.4016,-115.0768,155977
9.6123,47,9.8261,4.9857,4577,4.9001,41.588,-119.19,524076
6.1029,43,7.2558,2.9717,4074,2.6893,37.4951,-121.5417,264948
13.8831,16,7.1804,2.8906,163,3.2903,40.2367,-120.7823,703999
6.989,45,3.5757,3.4484,3802,3.0081,36.2908,-115.0213,257698
3.4343,34,8.9783,3.0485,4320,3.9519,36.3583,-116.9933,189574
11.1487,20,1.4,1.2221,986,3.5858,33.6836,-122.0853,532320
5.4603,44,3.4713,1.72,861,2.3707,35.6004,-120.4904,258341
8.5938,39,2.6213,1.408,1609,3.0802,33.8491,-123.6715,386103
10.9207,33,7.3999,0.8246,4337,4.3041,41.1272,-117.5842,594185
13.6536,14,7.4381,1.1318,136,3.5338,35.2846,-120.2742,741403
12.1946,42,5.8126,4.8755,4779,4.8184,35.9952,-123.4528,584632
10.6309,35,1.0473,2.9974,2093,4.0158,33.3418,-115.7541,473103
10.675,11,8.8638,1.0666,1796,2.9408,41.922,-119.6775,647782
14.27,20,9.6003,3.7089,456,4.228,37.7144,-116.5267,759552
5.4936,30,2.8208,2.6455,1015,2.7688,37.745,-117.9939,249994
1.515,28,8.5801,1.511,2983,1.8528,33.4552,-119.2977,112519
5.1714,15,9.7596,4.7461,2646,3.5188,38.7925,-122.9545,249407
4.4415,38,3.9428,1.5104,288,2.4156,38.8111,-117.7054,195951
10.4348,50,2.6655,0.9392,3026,1.0995,41.0418,-118.4333,501542
10.0551,13,9.7979,1.426,3385,1.8563,34.8367,-114.1177,579262
9.5117,47,1.5377,4.6037,603,1.6683,40.6977,-118.1728,429730
1.7193,35,3.4836,4.3601,1830,4.1795,36.4367,-118.5765,7189
11.3385,47,7.6783,4.5245,339,3.9069,34.2517,-114.591,560564
5.8677,24,6.5562,4.6228,3682,3.4581,38.6074,-119.2053,275174
10.4783,1,7.1606,0.8487,3063,4.7373,32.3264,-122.0181,594723
9.0138,42,7.3728,3.701,335,1.7124,40.5803,-120.07,453522
6.1269,24,7.1753,3.4903,2237,1.6528,32.6538,-121.0918,339069
3.3168,27,4.0802,4.9681,250,4.6363,35.9871,-118.9266,145667
2.7747,18,3.8035,3.716,3440,3.5876,33.4333,-115.1714,134800
12.7255,26,4.8562,4.0641,2611,3.2304,36.7055,-123.9189,665232
13.8984,29,8.2692,3.7174,1232,3.9596,41.5746,-118.7124,757762
10.2721,8,9.4444,3.2926,2123,2.1267,33.4264,-118.3005,588287
2.8964,44,5.0972,2.9886,663,3.3795,33.0751,-121.1838,88323
6.9274,26,1.7719,4.8617,453,2.7076,33.9791,-118.607,301094
11.3407,5,9.4447,4.7135,4939,2.2279,41.3847,-115.0542,639111
12.0276,33,1.7239,2.4703,2367,4.5052,34.8116,-115.3615,575103
3.096,40,2.432,1.7787,1662,1.6426,38.0702,-122.0142,107695
1.5004,5,8.8091,2.7908,1958,1.0715,34.8859,-118.7782,126923
11.1139,49,5.9633,3.8575,2250,2.4364,39.196,-116.6848,518461
6.314,47,4.1742,2.3043,2505,1.7936,38.3116,-114.4821,292524
4.9355,36,9.3782,2.9175,808,4.2441,41.5962,-116.4921,283457
1.6741,13,9.6446,1.8442,4866,1.5065,35.2885,-117.3893,117125
8.794,17,3.9769,2.4247,1721,4.75,35.1257,-121.5567,455860
12.9905,13,8.8158,4.8078,998,1.6702,39.7917,-118.9305,669759
14.428,25,7.1068,1.4669,2984,4.557,33.5819,-120.0285,739615
9.1376,2,3.4704,4.9493,3506,1.6735,39.2811,-119.9624,458506
8.4452,24,9.4729,1.4699,1861,1.1918,39.7211,-121.479,480043
2.6483,36,1.5676,1.9366,3442,2.9514,40.5839,-120.6598,100382
8.9098,25,3.8615,0.8922,3838,2.4255,38.8983,-116.5581,418609
6.6297,34,4.5664,3.8844,4784,3.3913,33.6703,-120.0178,287627
9.6963,12,7.2159,0.5794,3317,3.5629,35.3595,-123.369,563447
6.7478,19,1.3459,4.0453,2157,4.7375,32.5586,-123.5035,309101
4.744,50,9.008,3.0971,551,4.8109,39.5278,-121.9756,237044
2.782,42,6.9319,3.8695,3621,2.9799,38.9114,-121.7576,180402
5.7514,30,3.4752,4.024,2583,1.8347,37.1487,-114.5845,294481
2.8047,37,6.9251,1.0597,3484,1.9891,41.7868,-118.2001,178179
3.8881,43,5.8323,0.5963,4881,1.3988,35.198,-116.0046,189122
14.829,1,4.0265,1.2594,930,2.1195,40.9044,-123.0307,763846
7.4954,3,1.2574,2.2283,3633,4.6455,33.8176,-122.78,369700
8.6803,49,5.9599,0.8299,992,2.4584,41.5506,-123.2667,425141
13.2939,26,1.7396,2.5553,410,3.5181,34.8881,-117.673,658123
14.9402,15,8.2916,1.7829,2205,4.925,40.0625,-118.2117,819493
9.3666,46,1.7967,2.1373,161,1.4269,33.1228,-120.1519,362669
12.4684,47,4.8587,4.7317,1096,4.1015,36.0918,-123.2272,573974
5.9137,48,4.911,3.7592,4470,3.7988,41.6591,-119.6553,251362
5.6275,28,6.0058,3.4617,4276,4.2762,35.1125,-120.1011,242623
6.9365,4,1.3556,3.441,531,1.5487,39.8054,-123.0064,341731
10.5788,19,2.8345,2.9992,3403,3.0071,36.8444,-120.4788,487167
10.7096,24,2.7955,2.8084,1584,3.528,38.0532,-115.626,554019
5.7557,40,6.3907,4.4697,3576,4.0403,37.9855,-115.0431,273324
3.2983,6,3.3727,0.8375,3790,3.8505,37.7023,-121.5031,187399
10.0373,16,2.2978,1.7983,379,3.2839,36.8337,-121.1521,522333
3.2324,32,1.1652,0.9686,4865,2.8767,33.9061,-121.1463,139727
9.3096,30,8.5649,0.5497,3070,4.7669,32.1225,-117.7365,511579
10.8612,35,9.7439,0.5624,4119,1.7271,38.7736,-120.258,570299
10.9583,8,7.3294,0.608,2776,1.8174,39.0597,-117.3013,589683
11.6719,5,4.7144,3.5678,1843,1.4443,39.7386,-123.9303,577885
13.2836,37,2.0981,1.0013,4199,1.4507,41.3085,-117.8341,656982
8.2494,12,5.2759,1.4108,3600,4.494,33.6256,-120.1496,453132
11.3584,25,5.1159,2.3854,796,3.4261,40.9048,-117.7262,629418
9.8588,33,4.7789,1.7116,995,4.7404,34.3586,-114.8412,513135
4.0196,39,4.4047,4.1751,4420,4.5475,37.4217,-114.376,181136
1.8468,24,5.4708,3.3055,720,2.2021,34.5935,-118.4915,104305
5.3413,11,1.6586,1.9999,1981,3.5653,33.3889,-122.2321,246741
7.481,42,1.3447,1.93,970,2.5178,32.5142,-114.7365,366883
9.8309,35,1.5756,3.5766,2151,4.5047,35.4362,-119.1959,452902
12.9745,40,2.8,1.268,2052,3.937,41.7133,-120.3882,579310
4.1493,1,3.5026,1.7625,4629,1.4939,36.7255,-122.5723,184783
3.1949,8,2.5251,2.0905,2016,2.0132,32.3758,-114.863,157110
14.507,23,3.2673,2.5459,3991,3.6303,38.7465,-114.3439,678331
2.9586,20,2.6725,1.3574,4718,1.9845,34.018,-114.3644,113070
7.9596,32,2.3567,1.2075,3302,3.1362,32.5841,-119.3619,400096
9.4051,11,3.6368,4.9548,3457,1.977,39.9258,-115.4804,478895
8.8086,7,4.5776,4.6094,4660,3.7301,36.4622,-116.9737,459958
2.6614,30,7.6984,2.8563,4676,1.3001,41.7719,-119.318,161574
2.2699,48,9.5999,3.945,3316,3.8849,39.1476,-115.7034,139747
2.924,39,9.2707,3.533,266,2.348,34.8858,-119.3015,185415
9.4054,13,5.2834,0.838,388,2.8141,41.8138,-116.1319,511700
8.8487,42,5.1521,2.8305,978,2.9343,40.7081,-114.4631,446065
4.6555,49,2.1313,1.3276,1573,1.7775,35.1606,-117.3743,235966
10.11,3,9.7457,3.1283,1768,4.7686,34.9053,-114.6504,566529
12.5709,7,7.8409,0.7781,3847,1.0007,37.0243,-118.6591,731937
2.0613,43,8.6281,1.2331,3430,2.491,37.4177,-121.7212,113273
8.2248,13,3.1075,4.0177,4043,1.5141,37.7864,-118.355,383502
10.8057,37,4.6098,4.2946,259,2.4397,34.1753,-118.5347,528904
4.9062,25,1.9238,4.5836,2289,1.4158,32.5467,-121.3734,197604
5.6549,23,9.4673,4.5353,1882,2.5148,37.4152,-117.1405,257503
9.7841,51,3.5725,4.5816,4174,1.7755,38.0639,-122.447,413832
13.6221,47,6.3641,0.9262,3645,3.2151,41.5794,-119.1363,666955
12.434,33,2.37,3.4677,2100,1.0478,37.4368,-121.5334,575786
9.3723,5,8.2252,3.6547,3487,3.0244,33.5631,-114.2005,465294
11.358,32,2.6771,1.7069,3766,2.1311,35.0727,-121.989,527888
6.4251,30,8.2845,4.9682,2222,2.2858,32.5196,-114.51,314473
10.153,31,4.6159,1.7862,874,2.4187,32.1539,-114.7069,490036
7.7935,13,6.1998,3.087,4592,3.6109,36.7796,-120.4381,400173
4.0641,42,3.4274,4.4256,726,4.0311,38.6199,-123.8107,193492
10.9735,5,8.945,1.8013,764,2.3188,41.514,-116.6975,632615
9.0123,23,7.8388,3.2293,2287,4.7,38.3354,-122.4259,486820
6.3414,1,4.1885,3.7401,1394,3.9849,33.8106,-117.6175,362515
13.8031,10,6.2683,3.3202,2670,2.6153,41.0723,-122.0088,714245
1.7826,50,2.1609,2.3268,714,1.3912,40.7994,-123.7823,73398
5.7629,27,2.4443,4.7514,4611,3.2414,36.0761,-123.6478,262430
2.2679,8,5.8031,3.2554,3948,3.4551,37.2249,-117.5968,118005
11.8481,3,6.7654,1.5096,4364,1.5452,36.9936,-115.7127,614557
10.9785,19,6.0169,4.1276,4145,4.4081,36.4034,-115.3039,572227
5.9733,51,6.0347,3.4515,4027,2.5257,35.2977,-117.8079,293780
10.6214,2,7.6806,0.9928,2104,1.6095,41.8683,-120.6175,559996
6.8452,49,9.1217,1.7516,720,3.0835,41.0822,-118.2792,414690
11.7094,31,4.4884,1.2116,1160,2.6882,35.3343,-117.3016,611487
7.6315,48,5.8324,0.827,3304,3.5686,38.1423,-117.808,369119
7.0658,10,9.0372,1.5359,4204,1.6903,32.8543,-121.6318,377476
14.1189,16,5.1785,1.7516,4380,1.0831,39.4534,-117.8893,677342
4.8869,37,5.0063,2.5994,1193,2.9058,40.437,-119.8573,272839
3.126,20,7.8986,4.8617,2379,1.6288,36.6682,-119.4747,190738
9.3913,3,8.8957,4.7447,2005,1.6258,32.7595,-117.0542,511056
14.5858,35,7.6391,3.8916,3568,3.7117,37.8235,-117.4343,744882
6.6008,34,1.9011,3.4093,947,2.0351,32.5489,-122.0002,239305
2.3375,21,5.1829,4.7627,2777,4.36,40.1594,-123.9873,58779
6.0806,36,2.9077,1.141,4532,3.059,37.8502,-115.4508,296514
8.3301,32,3.8561,1.9865,1817,3.4323,40.7088,-117.0057,416583
3.686,18,5.2188,2.99,3329,2.2836,35.7894,-115.0772,193804
10.3844,34,2.9938,4.1627,2844,1.8953,34.5016,-121.3063,522485
14.9696,38,5.6434,3.307,238,1.6359,41.387,-114.133,758108
7.5985,3,6.7895,4.1399,299,3.8283,41.0079,-119.6714,404788
6.2888,3,8.8741,1.1888,2454,3.7565,32.6603,-114.8363,369325
6.9095,27,2.9031,1.3673,3747,2.9707,40.6329,-117.5759,349541
3.0545,2,3.7951,3.8325,2888,4.1252,41.2802,-121.24,178386
13.4242,3,4.6522,2.0674,3684,4.2104,36.532,-120.655,744905
7.1001,17,3.0209,2.4624,1212,2.7687,40.9271,-117.6626,335511
6.7282,46,3.9884,4.0625,3007,3.6046,36.4728,-117.2042,278768
10.4058,39,8.9502,0.8152,1472,4.6484,32.5722,-118.4934,562961
7.4675,38,2.2479,1.2559,4601,1.3258,37.4638,-114.5199,341840
10.2512,40,4.9937,1.8311,3572,1.0485,41.3602,-117.4603,526242
2.3295,19,3.7987,4.4757,4464,2.8934,37.341,-122.3488,104451
12.4853,19,1.6945,2.322,435,2.327,33.3903,-123.4654,622200
14.1968,44,1.8651,1.6345,2518,1.348,36.3961,-115.7257,626653
10.2583,5,8.0639,3.5529,687,1.5991,33.0624,-121.0799,586153
14.3866,5,8.671,0.6363,4435,2.03,37.8529,-114.2319,777108
3.5443,14,7.6727,3.988,906,1.3976,38.2469,-116.6693,160188
7.9451,27,5.8531,3.6405,928,2.2763,38.6413,-121.0546,410319
9.6244,49,7.9539,0.7479,2994,1.5312,32.5289,-114.4834,472121
9.3534,48,2.3681,2.7411,3331,3.4988,40.4815,-123.3947,401989
6.9197,36,8.0218,2.3187,3684,3.7865,41.1676,-118.999,371897
6.0641,40,4.8113,1.2116,1842,4.102,34.8677,-122.3682,277307
3.2121,35,7.7528,1.1932,2182,4.4791,39.8308,-114.7595,203080
6.7885,21,3.0497,1.2209,823,1.0124,36.8337,-123.6732,327331
3.6959,5,8.4929,3.1985,4866,1.7056,37.3114,-116.662,221483
11.4139,24,6.113,1.27,3063,4.2586,34.4281,-115.3769,604955
4.3192,39,1.066,0.7682,3986,1.122,40.9474,-121.2241,142787
2.2906,50,5.6734,4.8091,2171,3.6618,41.5835,-116.7084,89479
8.9569,24,3.7925,0.6763,2647,1.723,38.5464,-123.1259,485816
9.5356,40,1.5175,3.4875,429,3.0257,33.5169,-122.4056,446973
13.2708,43,5.0258,4.7121,604,4.8492,37.345,-114.4091,662202
9.2893,46,3.8032,0.6707,2908,3.5948,35.0246,-121.7409,462545
6.164,50,2.8395,4.8458,3142,2.4729,36.5086,-121.0845,214484
12.3407,13,4.1421,2.7605,2529,3.756,38.7454,-115.0669,637028
8.7938,38,2.6165,4.0329,4899,1.0222,32.707,-121.0738,390838
2.5703,45,3.6983,3.313,2240,4.802,34.033,-118.8382,90936
9.139,1,2.038,3.2758,1324,2.3778,39.4988,-121.0284,503641
13.7583,43,1.7588,4.0494,3291,4.9205,32.3817,-116.8601,575114
6.8502,39,9.1902,0.7945,4845,3.7057,38.0187,-114.2842,456991
5.5004,10,9.1249,2.2658,3939,2.1494,34.6727,-122.8388,345687
3.4368,2,8.452,4.8631,1056,3.4611,41.0249,-115.989,238368
3.5445,16,3.0729,0.7456,3685,2.521,40.331,-118.2933,144382
7.3424,37,7.533,1.6826,3450,3.5712,41.1934,-118.5808,375456
9.5417,16,6.3074,3.5245,949,4.1626,32.9386,-117.8005,445503
2.5883,23,1.4611,0.952,1053,2.8832,41.9472,-115.7822,100765
14.1842,26,9.0963,2.915,4590,1.8885,33.435,-116.9204,725649
11.6943,16,9.9818,3.7102,2504,4.9258,40.7013,-118.9626,644238
9.4194,27,7.3785,3.9084,4187,2.6506,35.7597,-123.7104,468861
12.6839,47,3.0836,3.0254,3524,1.7056,41.551,-119.9821,586366
2.5825,41,5.9897,2.7528,1159,3.9569,32.0104,-115.0147,130406
7.9373,30,1.9844,3.7125,2076,3.6211,38.8917,-118.2267,340676
10.0063,33,3.689,1.1528,4667,4.2664,41.9566,-120.174,483403
12.6868,32,7.4553,3.5623,3004,1.0067,38.9387,-123.3345,615163
12.0768,9,3.7097,4.6366,2426,2.3893,39.0654,-114.3178,584229
5.2404,11,2.3249,3.5724,4633,2.2581,38.6725,-121.6882,237441
14.2019,37,1.0672,0.7093,1698,4.6954,41.7937,-117.3447,694757
3.1787,6,6.1526,2.7769,3897,2.3987,39.1761,-118.0691,178708
13.3143,30,9.718,3.7682,4228,3.1089,36.9694,-122.3365,681356
14.6077,40,5.3572,0.6946,786,1.0141,34.4776,-121.904,700539
3.8916,15,2.9135,3.9299,1654,4.2326,39.77,-114.5981,153216
11.2479,48,5.1695,1.7672,1029,1.4559,33.6102,-114.0353,545400
2.0439,30,6.4188,3.1495,1597,4.5293,32.6213,-120.331,105758
6.9732,18,8.2123,4.8485,2151,3.9404,39.6312,-118.9968,384451
8.4698,12,5.0741,4.9772,1220,3.2256,35.6883,-118.8043,387960
9.3387,4,2.5566,3.3548,2606,3.9963,34.1217,-122.738,487148
